"ID","Text","Author"
"7569","nesuprasti , kaip tas atsitikti .","Škėma"
"7570","kur dingas pailgas veidas ovalas , šviesus plaukas , drėgnas ir didelis akis , vešlus blakstiena , siauras juosmuo , pilnas , bet nenudribti krūtis .","Škėma"
"7571","kur dingas plastiškas besiilsėti čigonė judesys , minkštas lūpa piešinys nutekėjimas , pirštas hipnozas , kai kiekvienas pirštas sekti antras , lyg besivyti gaida įsimylėti į muzika kompozitorius parašyti .","Škėma"
"7572","dar seniai tėvas atnešti ir pakabinti siena didelis motina nuotrauka .","Škėma"
"7573","ir motina parausti , žvilgterti į tėvas keistas akis , ir tėvas , vienintelis kartas aš bestebėti , apkabinti jis ir pabučiuoti į lūpa .","Škėma"
"7574","dabar jis būti šlykštus moteris .","Škėma"
"7575","nutįsti oda .","Škėma"
"7576","smakras , skruostas , krūtis nukarti lyg išmirkyti baltiniai .","Škėma"
"7577","sukrekėti lūpa priminti nuospauda .","Škėma"
"7578","sunkiai linguoti dribti kūnas ant išbrinkti koja .","Škėma"
"7579","šviesus plaukas draikytis raganiškas kuokštėmis .","Škėma"
"7580","ir neplombuoti dantis kiaurymė - juoduoti kaukolė prisiminimas .","Škėma"
"7581","ir vis dėlto jis tvarkyti kambarys , lopyti skalbiniai , bandyti bučiuoti aš užmiegoti .","Škėma"
"7582","jis kalba suprastėti .","Škėma"
"7583","jis judėjas ir dirbti , lyg nuteisti , kuris žinoti , kad mirti kalėjimas .","Škėma"
"7584","jis vaizduotė atgyti priepuolis metas .","Škėma"
"7585","jis būti netikėti , ir kiekvienas kartas tėvas ir aš atrodyti - tas pirmas .","Škėma"
"7586","pradžia jis sutapti su periodas , ir kažkoks provincinis gydytojas žadėti išgijimas , kai šis periodas baigtis .","Škėma"
"7587","gal tas pažadas , o.gal neišnykti sentimentas sulaikyti tėvas nuo sprendimas .","Škėma"
"7588","priepuolis .","Škėma"
"7589","pirma - praskaidrėjimas , motina akis atgimti būti švelnuma .","Škėma"
"7590","ir jis visas tarytum palengvėti .","Škėma"
"7591","kaip senutė , prisiminti jaunystė .","Škėma"
"7592","matyti jis norėti ištarti kažkas mielas ir ieškoti reikalingas žodis .","Škėma"
"7593","tėvas ir aš gąsdinti šitas pastanga .","Škėma"
"7594","aš laukti .","Škėma"
"7595","tuoj prasidėti , įvykti , negalėti sustabdyti . ""","Škėma"
"7596","žuvis .","Škėma"
"7597","gražus žuvis .","Škėma"
"7598","sidabrinis "" , tarti motina , o jis pirštas judėjas .","Škėma"
"7599","senas ir nutukti balerina rodyti , koks jis kadaise būti grakštus .","Škėma"
"7600","jis žvilgsnis įsmigti į tėvas .","Škėma"
"7601","tėvas privalėti atsakyti , nes žvilgsnis smeigti būtinumas .","Škėma"
"7602","tėvas bandyti laisvai . ""","Škėma"
"7603","koks žuvis , mamulė ? ""","Škėma"
"7604","sidabrinis .","Škėma"
"7605","plaukti .","Škėma"
"7606","prisiminti ? ""","Škėma"
"7607","motina sulaikyti ir paslaptingai suprunkšti . ""","Škėma"
"7608","aš visada sakyti , jis nemokėti virti braškė uogienė .","Škėma"
"7609","braškė išsileisti .","Škėma"
"7610","cukrus mažai dėti .","Škėma"
"7611","aš teisybė ? ""","Škėma"
"7612","tu , mamulė "" , tėvas žodis būti bespalvis . ""","Škėma"
"7613","cha , cha .","Škėma"
"7614","aš teisybė , aš , aš , cha , cha .","Škėma"
"7615","Archangelskas taip pat neteisingas .","Škėma"
"7616","turėti būti Angelskas .","Škėma"
"7617","ten tebūti sniegas ir mezginys .","Škėma"
"7618","Archangelų sparnas šitoks .","Škėma"
"7619","motina pakilti ir iškelti siuvinys .","Škėma"
"7620","gal jau du metai jis siuvinėti .","Škėma"
"7621","purvinas drobė gabalas - raudonas kryžiukas , išsiūti netaisyklingas ornamentas .","Škėma"
"7622","šis gabalas reikšti staltiesėlė , kloti ant naktinis staliukas . ""","Škėma"
"7623","teisingai .","Škėma"
"7624","Archangelų sparnas šitoks "" , beviltiškai sutikti tėvas . ""","Škėma"
"7625","tu manyti ?","Škėma"
"7626","taip manyti ?","Škėma"
"7627","manyti , manyti ?","Škėma"
"7628","motina stovėti laukti atsakymas .","Škėma"
"7629","atsakymas išspręsti visata prasmė .","Škėma"
"7630","jis žiūrėti į tėvas , lyg jis butas prisikelti numirėlis , kuris matyti anapus . ""","Škėma"
"7631","aš įsitikinti "" , atsakyti tėvas .","Škėma"
"7632","staiga motina nurimti .","Škėma"
"7633","sėstis .","Škėma"
"7634","ir prašnekti labai paprastai . ""","Škėma"
"7635","tu nemanyti , kad aš nežinoti .","Škėma"
"7636","aš viskas žinoti .","Škėma"
"7637","tu groti vokietis kalba mokytojas .","Škėma"
"7638","tu groti , o jis manyti , tu pirmas kartas groti .","Škėma"
"7639","o tu anksti aš groti .","Škėma"
"7640","kvailas tu mokytoja .","Škėma"
"7641","aš motina kikenti patenkintas ir laimėti .","Škėma"
"7642","kenksmingas prokuroras tėkšti svarus argumentas , kaltinamasis būti nuteisti , visas prisiekti mintis nuspręsti .","Škėma"
"7643","tėvas pašokti .","Škėma"
"7644","automatiškai suktis kaboti smuikas pusė , bet nusigręžti ir eiti į durys . ""","Škėma"
"7645","tu palaukti , palaukti , palaukti !","Škėma"
"7646","jei išeiti , ir aš nebūti tavas , imti savęs drabužis , jis ne aš , ne aš !","Škėma"
"7647","dabar aš sugniaužti pirštas savęs veidas .","Škėma"
"7648","negalėti šitas matyti .","Škėma"
"7649","ir pabėgti negalėti .","Škėma"
"7650","koja prisisiurbti prie grindys .","Škėma"
"7651","gniaužyti pirštas savęs veidas ir girdėti žodis . ""","Škėma"
"7652","tu kišti savęs kūnas į jis kūnas , kišti , kišti !","Škėma"
"7653","te , imti , imti ! ""","Škėma"
"7654","nutilti , nutilti ! ""","Škėma"
"7655",", rėkti tėvas .","Škėma"
"7656","raudonas tamsa klausus duetas .","Škėma"
"7657","šitaip dainuoti deginti įkaitinti geležis .","Škėma"
"7658","viešpats , kodėl būti toks silpnas ?","Škėma"
"7659","kodėl nemokėti surikti garsiai nei juodas ?","Škėma"
"7660","kodėl negalėti raitytis grindys ?","Škėma"
"7661","būti siaubas sutriuškinti .","Škėma"
"7662","tegalėti atgniaužti pirštas ir žiūrėti .","Škėma"
"7663","motina suknelė ir baltiniai gulėti išmėtyti .","Škėma"
"7664","Mačius gėlytė suknia , rausvas marškiniai , kojinė gniužulas .","Škėma"
"7665","audra praūžti , nudraskyti skuduras ir užmesti ant motina juodas ir trumpas apsiaustas , kuris kriukelis susegti apikaklėje .","Škėma"
"7666","apsiaustas iš mergautinis laikas .","Škėma"
"7667","ranka motina prilaikyti skvernas .","Škėma"
"7668","prie durys stovėti išbalti tėvas .","Škėma"
"7669","būti tylus .","Škėma"
"7670","paskutinis veiksmas uždanga skleistis iš lėtas .","Škėma"
"7671","šitas riksmas būti galutinis .","Škėma"
"7672","vienintelis žmogus žūti žemė .","Škėma"
"7673","ir vis dėlto aiškiai matyti , kaip drebėti motina gurklys .","Škėma"
"7674","senas primadona imti aukštas gaida .","Škėma"
"7675","tėvas veidas pritvinkti kraujas .","Škėma"
"7676","jis pulti į rašomasis stalas , ištraukti nikeliuoti revolveris su būgnelis ir vadžiojo tūta pagal smilkinys .","Škėma"
"7677","lyg barzda skusti šepetėlis . ""","Škėma"
"7678","nusišauti , nusišauti ! ""","Škėma"
"7679","o motina rėkti .","Škėma"
"7680","tėvas , sviesti revolveris , šokti prie jis , versti motina į sofa ir mušti kumštis .","Škėma"
"7681","apsiaustas prasiskleisti , matyti savęs motina nuogas , riebus kūnas .","Škėma"
"7682","ir dabar jis neberėkti , o staugti kaip skriausti žvėris .","Škėma"
"7683","ir tada aš bėgti į laukas ir šauktis pagalba .","Škėma"
"7684","paskui viskas vykti migla .","Škėma"
"7685","Raminas kaimynas ; moteris aprengti , motina ; tėvas , sukniubti sofa ; balsas , kuris aš aiškinti , kad būti vargšas berniukas .","Škėma"
"7686","o siena kaboti smuikas .","Škėma"
"7687","o ant valgomas stalas gulėti obuolys ir kriaušė .","Škėma"
"7688","prie aš namas augti liepa .","Škėma"
"7689","jis kvepėti liepa mėnuo .","Škėma"
"7690","aš draugas žaisti plėšikas ir detektyvas .","Škėma"
"7691","miestelis kinas juokinti Čarlis Čaplinas , ir bažnyčia giedoti kunigas pastatyti baritonas .","Škėma"
"7692","ir aš jau kitaip žiūrėti į mergaitė , skaičius , svajoti .","Škėma"
"7693","norėti gyventi .","Škėma"
"7694","kaip daugelis .","Škėma"
"7695","pagaliau tėvas nuspręsti .","Škėma"
"7696","būti vienintelis , kuris motina pasitikėti .","Škėma"
"7697","todėl įvykdyti apgavystė .","Škėma"
"7698","įtikinti motina : aš ; važiuoti vasaroti į Palanga .","Škėma"
"7699","jis džiaugtis kelionė .","Škėma"
"7700","jis kalbinti aš .","Škėma"
"7701","plepėti , kad būti geras sūnus , kad aš reikėti daug valgyti , nes aš liesas .","Škėma"
"7702","jis klausinėti aš apie mokslas , knyga ir draugas .","Škėma"
"7703","aš važiuoti automobilis , vairuotojas būti įspėti , jis tylėti , aš būti vienišas draugas .","Škėma"
"7704","jis patikti plentas , medis , troba , moteriškė su kibiras .","Škėma"
"7705","jis atrodyti visiškai normalus .","Škėma"
"7706","vakarėti įvažiuoti pro vartai ir sustoti prie raudonas plyta pastatas , kuris būti užrašyti : psichiatrinis ligoninė .","Škėma"
"7707","vairuotojas , sanitaras ir aš vos išvilkti iš automobilis manyti motina .","Škėma"
"7708","jis nerėkti .","Škėma"
"7709","jis žiūrėti .","Škėma"
"7710","tur būti , šitaip žiūrėti mirti žmogus siela , kuris pamatyti , kad anas pasaulis tebūti pragaras .","Škėma"
"7711","ir šis motina žvilgsnis aš vaidentis , kai aš mokytojas aiškinti , jog visata sutverti gėris , grožis , harmonija ženklas , ir žmogus kaltas savęs nelaimė .","Škėma"
"7712","* * * "" aš nepaskambinti jis laisvas diena "" , pasakoti Stanley . ""","Škėma"
"7713","Yea .","Škėma"
"7714","nueiti į namai .","Škėma"
"7715","durys būti užrakinti .","Škėma"
"7716","nutarti lukterėti gatvė .","Škėma"
"7717","ir laukti du ar trys valanda .","Škėma"
"7718","jis grįžti apsikabinti su tas klerkas .","Škėma"
"7719","aš paguldyti jis per pora minutė .","Škėma"
"7720","ir po tas atsigulti su jis .","Škėma"
"7721","antras kartas sugauti klerkas jis kambarys .","Škėma"
"7722","jis būti apsivilkti ir spėti pranerti .","Škėma"
"7723","ir vėl sugulti .","Škėma"
"7724","palaukti !","Škėma"
"7725","tuoj prisiminti .","Škėma"
"7726","Psiakrew .","Škėma"
"7727","teisingai ištarti ? ""","Škėma"
"7728","teisingai . ""","Škėma"
"7729","matyti , protėvis kraujas prašnekti .","Škėma"
"7730","tebevaikščioti pas jis .","Škėma"
"7731","Psiakrew .","Škėma"
"7732","tu neįsivaizduoti , kaip gerai jis šitas - - - suprasti ?","Škėma"
"7733","Kochas .","Škėma"
"7734","Dziękuję .","Škėma"
"7735","Yea . ""","Škėma"
"7736","o Mozartas ? ""","Škėma"
"7737","Mozartas ?","Škėma"
"7738","aš negalėti atsisėsti prie instrumentas .","Škėma"
"7739","norėti išrauti klavišas ir sulaužyti lenta .","Škėma"
"7740","žiūrėti , aš ranka drebėti .","Škėma"
"7741","vienas kartas aš pasiūlyti groti elektrinis vargonai taverna .","Škėma"
"7742","tėvas sirgti , reikėti pinigas .","Škėma"
"7743","ar girdėti šis siaubingas dėžė ?","Škėma"
"7744","elektrinis vargonai groti užsakymas .","Škėma"
"7745","prakeiktas pragaras .","Škėma"
"7746","Yea .","Škėma"
"7747","tarytum Bachas arba Haendelis išprotėti .","Škėma"
"7748","taverna greit įprasti gerti .","Škėma"
"7749","Yea .","Škėma"
"7750","aš nebegrįžti prie Mozarto .","Škėma"
"7751","teisingai .","Škėma"
"7752","jei negrįžti , vadintis , ne Mozartui skirti . ""","Škėma"
"7753","bet Joe - - - "" Joe ?","Škėma"
"7754","jis pradėti Faustas , o baigti naktinis lokale .","Škėma"
"7755","gerai , jei geras lokale .","Škėma"
"7756","Ar.tu įsiklausyti į jis balsas tembras , kai jis dainuoti išeiti ?","Škėma"
"7757","stebuklingas girgždėjimas .","Škėma"
"7758","būti viltis . ""","Škėma"
"7759","tvarka , Stanley .","Škėma"
"7760","tu aš atleisti , bet kodėl toks griežtas sprendimas ? ""","Škėma"
"7761","kodėl norėti nusižudyti ?","Škėma"
"7762","aš niekas nebetikėti .","Škėma"
"7763","ir nieko negalėti . ""","Škėma"
"7764","tu būti neurastenikas . ""","Škėma"
"7765","dėkui .","Škėma"
"7766","sakyti , aš antrininkas . ""","Škėma"
"7767","aš trise . ""","Škėma"
"7768","kas trečias ? ""","Škėma"
"7769","moteris , kuris siūlė riešutas . ""","Škėma"
"7770","Stanley nusijuokti .","Škėma"
"7771","jaunuoliškas juokas , baltas dantis . ""","Škėma"
"7772","šis miestas išprotėti "" , galvoti Antanas Garšva .","Škėma"
"7773","jau palikti kafeteriją rašytojas .","Škėma"
"7774","susikišti ranka į per ilgas paltas kišenė Kafka ir išeiti palinkti .","Škėma"
"7775","ir , mojuoti saulėgrąža , išžengti Oscar Wilde .","Škėma"
"7776","dar , kartas žvilgterti į watchmano lėkštė Baudelaire .","Škėma"
"7777","jis .","Škėma"
"7778","tuščias .","Škėma"
"7779","nebebūti , Baudelaire .","Škėma"
"7780","ir , droviai šypsotis , imti po ranka Rimbaud mergautinis ružava Emilis , dabar jis lengvai nešti savęs krovinys .","Škėma"
"7781","ir nusiminti išsvirduliuoti Verlaine , jis neįpilti kava , jis genijus neįvertinti .","Škėma"
"7782","ir išdidus palikti kafeteriją Ezra Pound .","Škėma"
"7783","jis įvertinti .","Škėma"
"7784","kuris ligoninė gydytis Ezra Pound ?","Škėma"
"7785","Hitleriškai iškelti ranka Nietzsche , šūktelti "" Ariadna , aš mylėti tu ! ""","Škėma"
"7786","ir išnykti durys , kuris atidaryti Ženia .","Škėma"
"7787","ir atbulas plaukti garšva motina , ir gesti paskutinis žvilgsnis jis akis . ""","Škėma"
"7788","nešokti pro langas , Stanley .","Škėma"
"7789","nereikėti .","Škėma"
"7790","neimituoti Thomas Wolfe personažas .","Škėma"
"7791","ar žinoti , kaip mirti Thomas Wolfe ?","Škėma"
"7792","rėkti .","Škėma"
"7793","jis nuvožė galva kiaušas , bet jis neišgelbėti .","Škėma"
"7794","Wolfui prieš operacija nukirpti plaukas .","Škėma"
"7795","jis plaukas būti tamsus , gražus , pasakoti jis sesuo .","Škėma"
"7796","Stanley prašnekėti , lyg negirdėti garšva žodis . ""","Škėma"
"7797","ar žinoti , kodėl delsti ?","Škėma"
"7798","sulaikyti aš jaunystė .","Škėma"
"7799","aš gyventi B Avenue .","Škėma"
"7800","ketvirtas aukštas .","Škėma"
"7801","laiptas aplūžti .","Škėma"
"7802","kambarys tamsus .","Škėma"
"7803","vanduo nenutekėti išeiti , keli kartas traukti rankena .","Škėma"
"7804","motina kažkas murmėti lenkiškai .","Škėma"
"7805","tėvas miegoti ir girtas , ir blaivas .","Škėma"
"7806","ar žinoti , kaip būti linksmas savaitgalis ?","Škėma"
"7807","kai grįžti iš muzika pamoka ?","Škėma"
"7808","kas tu žinoti !","Škėma"
"7809","tas mergaitė vedžioti į toks skylė ant kampas .","Škėma"
"7810","ledas valgyti .","Škėma"
"7811","tamsus skylė .","Škėma"
"7812","tikras rojus .","Škėma"
"7813","ausis skambėti Mozartas .","Škėma"
"7814","Dziękuję .","Škėma"
"7815","bet vienas diena nušokti .","Škėma"
"7816","Spiaut į rojus .","Škėma"
"7817","ir į lova .","Škėma"
"7818","tegul klerkas jis miegoti . ""","Škėma"
"7819","tu nenušokti , Stanley . ""","Škėma"
"7820","manai ? ""","Škėma"
"7821","tu norėti gyventi ir todėl šnekus , kad nušokti . ""","Škėma"
"7822","nepažinti Amerika , Tonis .","Škėma"
"7823","aš antrininkas , kuris ką tik susipažinti .","Škėma"
"7824","aš nesverti , už ir , prieš .","Škėma"
"7825","kaip tu , europietis .","Škėma"
"7826","ir Stanley žvilgterti į laikrodis . ""","Škėma"
"7827","laikas eiti "" , sakyti jis .","Škėma"
"7828","juodas atsikelti .","Škėma"
"7829","eiti .","Škėma"
"7830","ar aš jaunystė galėti išgelbėti ?","Škėma"
"7831","jei rašyti apie jis eilėraštis , tur būti , pasakyti , kas ir daugelis .","Škėma"
"7832","tas būti trapus ir švelnus nostalgija .","Škėma"
"7833","pelkė .","Škėma"
"7834","Eglė ir beržas .","Škėma"
"7835","nuvirsti telegrafas stulpas .","Škėma"
"7836","vos pasivilkti kuinas molėtas kelias .","Škėma"
"7837","kilnus melas .","Škėma"
"7838","tiesa nenustverti .","Škėma"
"7839","nors - - - tuoj įslinkti į tiesa .","Škėma"
"7840","ir up ir down , up ir down .","Škėma"
"7841","štai ir devintas .","Škėma"
"7842","12 iš Antanas Garšva užrašas būti dvidešimt vienas metai , gyventi Kaunas , studijuoti literatūra , o pinigas pramoga pasidaryti lošti biliardas .","Škėma"
"7843","tas metai laisvė alėja modernėti .","Škėma"
"7844","išnykti apskritas akmuo grindinys ir arklinis tramvajus bėgis .","Škėma"
"7845","gatvė užlieti didmiestiniu asfaltas .","Škėma"
"7846","praturtėti valdžia prismaigstyti elegantiškas pusiaudangorėžių .","Škėma"
"7847","raudonas autobusas minkštai supti klubas spyruokliuoti ponia ir smailiaūsius , meilužiškus ponas , jis vata iškimšti petys styroti lyg ledlaužis .","Škėma"
"7848","Konradas kavinė grįžti iš Paryžius dailininkas svaidytis prancūziškas vardas ir valanda gerti vienas kava puodukas .","Škėma"
"7849","knygynas vitrina gulėti naujas menas leidinys , žurnalas , knyga .","Škėma"
"7850","valstybė teatras eksperimentuoti puošnus pastatymas ir kuone kas savaitė skelbti žymus gastrolierius pavardė . ""","Škėma"
"7851","Versalis "" seksiniame šokis vinguriuoti nudėvėti mulatė , ir žinomas inžinierius permokėti jis už naktis .","Škėma"
"7852","puošeiva svaigti iš pasididžiavimas , užsirišti kaukti spalva kaklaraištis , už kuris permokėti kaip už mulatė .","Škėma"
"7853","asfaltas įrėminti į skritulys jau senti liepa .","Škėma"
"7854","bulvaras išdidžiai žingsniuoti gražus Pabaltyje policininkas , flegmatiškai rūkyti papirosas baltas dešrelė pardavėjas , ir žymus opera tenoras pražygiuoti lyg Otello scena .","Škėma"
"7855","prisisteigti apsčiai alus baras , su lošti pinigas automatas , su kelintaeilių artistas , rašytojas , valdininkėlis klegesys .","Škėma"
"7856","ir naujas Juozapota , kuris dabar šaukti madame Kukarekū , pusiau pamišti senutė , nebekreipti dėmesys į "" kiek daug ponas , koks visas gražus "" , o šlepsėti , šnekėti pati su savęs , ryškus šviesa , naujas namai , asfaltas , liepa , policininkas , dešrelninkų , puošeiva mirgėjimas .","Škėma"
"7857","ir kai sutemti , o patamsėti liepa aureolė įsižiebti žibintas , į šaligatvis lyg iš atlaidai išsipilti būrelis kekšė , kuris dantis spinduliuoti vilioti kaina .","Škėma"
"7858","ir godžiai apžiūrinėti jis "" šlifuoti "" šaligatvis gimnazistas .","Škėma"
"7859","ir apsimesti jis nepastebėti ledlaužiniai kavalierius , besivedą į amerikoniškas filmas kandidatė į žmona arba meilužė , susišukuoti ir apsirengti vakarietiškai .","Škėma"
"7860","o ilgaplaukis poeta eiti bulvaras , užversti galva , lyg norėti įspėti žvaigždė paslaptis .","Škėma"
"7861","jis profesinis kaklaraištis galas ritmingai linguoti ant neskalbti "" maniškos "" , ir į batas jis būti prisikimšti kartonas , nes puspadis seniai nusidėvėti .","Škėma"
"7862","ir jis vaizduotė linguoti sodžius svirtis , giedoti ankstyvas gaidys , laisvė alėja liepa kvepėti galulaukė liepa .","Škėma"
"7863","tas vakaras būti laimingas .","Škėma"
"7864","kelnės kišenė žvangėti keliasdešimt litas .","Škėma"
"7865","aš sučiupti auka iš Panevėžys ir numelžiau šis nuplikti dvarininkėlį , tai pralošti , tai atsargiai ir neužtikrintai išlošti , vėl fatališkai pralošti ir pagaliau po kelis efektingas partija , besižavėti žiūrovas keikti , sužerti į kišenė pinigas ir palikti dvarininkėlį drebėti lūpa besiurbiantį alus bokalas .","Škėma"
"7866","giliai atsikvėpti laisvė alėja .","Škėma"
"7867","du , trys para būti aš .","Škėma"
"7868","eiti iškelti galva .","Škėma"
"7869","negalėti užmiršti , koks puikus būti šiandien .","Škėma"
"7870","aš pirštas ramiai sliuogti žalias gelumbė , aš akis tiksliai matuoti nuotolis , lazda smogti taikliai , ir neįmanomas kamuolys kristi į krepšys .","Škėma"
"7871","staiga pajusti naujiena .","Škėma"
"7872","silpnas drebulys bangelė ristis stuburkaulis .","Škėma"
"7873","svaigti galva . ""","Škėma"
"7874","aš keistis ? ""","Škėma"
"7875",", šauti keistas mintis .","Škėma"
"7876","stabtelėti ties kinas . ""","Škėma"
"7877","laisvė alėja keistis ? ""","Škėma"
"7878","atsiremti į vitrina .","Škėma"
"7879","bangelė tebesiristi nugara . ""","Škėma"
"7880","nuvargti belošdamas "" , pagalvoti .","Škėma"
"7881","ir tas metas pastebėti Ženią .","Škėma"
"7882","nedidukas , švarus , sąžiningas , geras nuotaika kekšelę darbas metas .","Škėma"
"7883","stverti jis už ranka ir nutempti į skersgatvis , į namas šešėlis . ""","Škėma"
"7884","atrodyti , tu šiandien išlošti ? ""","Škėma"
"7885",", tiriančiai paklausyti Ženia . ""","Škėma"
"7886","išlošti "" , atsakyti . ""","Škėma"
"7887","norėti aš ? ""","Škėma"
"7888",", vėl paklausyti Ženia .","Škėma"
"7889","tylėti . ""","Škėma"
"7890","aš rodos , pirmiausiai tu norėti išgerti "" , nuspręsti Ženia . ""","Škėma"
"7891","įspėti .","Škėma"
"7892","lukterti čia .","Škėma"
"7893","užbėgti į krautuvė .","Škėma"
"7894","šiąnakt gerti raudonas krupnikas . ""","Škėma"
"7895","aš tu mėgti .","Škėma"
"7896","ir ne už raudonas krupnikas , tu pats žinoti "" , paprastai tarti Ženia . ""","Škėma"
"7897","tu neįsivaizduoti , o išsigėręs - nesikeikti .","Škėma"
"7898","šiandien būti aš pirmutinis .","Škėma"
"7899","būti patenkintas , katinas .","Škėma"
"7900","pasirausti kišenė ir ištraukyti du litas moneta . ""","Škėma"
"7901","imti , kad neužmiršti .","Škėma"
"7902","tur būti , jau du savaitė , kai būti tu skolingas .","Škėma"
"7903","dėkui .","Škėma"
"7904","Ženia įmesti moneta į rankinukas . ""","Škėma"
"7905","tvarka , katinas .","Škėma"
"7906","visados paskolinti , jei prireikti .","Škėma"
"7907","šitas žodis jis pasakyti šeimyniškas šiltumas , ir aš perbraukti ranka jis papurti plaukas .","Škėma"
"7908","vėl būti laisvė alėja .","Škėma"
"7909","naujas jausmas dingas .","Škėma"
"7910","gastronomija krautuvė nusipirkti degtinė , krupnikas , cigaretė , šprotas , kumpis , sviestas , duona , šokoladas .","Škėma"
"7911","aš prisiminti tas naktis .","Škėma"
"7912","liepa kvepėjimas ; savęs lengvas žingsnis ; Ženios ranka , kuris glaudžiai , lyg jis priklausyti sužadėtinė ; lieknas muziejus bokštas ; dangus , mėnulis , žvaigždė , Žaliakalnis ; raktas , kuris rakinti durys .","Škėma"
"7913","aš mylėti Jonė , ir šiąnakt laikinai mylėti Ženią .","Škėma"
"7914","šis dvigubumas nekankinti manęs.Buvau persikraustyti į kitas kambarys ir sumeluoti Jonė ; gyventi padorus šeima , ir jis negalėti užeiti .","Škėma"
"7915","aš mylėtis gamta ir aš draugas kambarys .","Škėma"
"7916","aš apgaudinėti Jonė , nes būti jaunas , stiprus , tikėti savęs .","Škėma"
"7917","aš gyventi .","Škėma"
"7918","aš nuoširdžiai džiaugtis .","Škėma"
"7919","tas nebūti Palanga ekstazė , atmiešti geras vaidyba dozė .","Škėma"
"7920","tas būti jaunatvė .","Škėma"
"7921","šiąnakt - kekšelės Ženios draugystė .","Škėma"
"7922","rytas pabusti dešimtas valanda .","Škėma"
"7923","Ženios nebebūti .","Škėma"
"7924","jis mokėti išnykti laikas .","Škėma"
"7925","aš kambarėlis sumišti kvapas : alkoholis , valgis liekana , išalsuoto oras .","Škėma"
"7926","pasiraivyti lova .","Škėma"
"7927","dvelkterėti susijungimas aitrumas .","Škėma"
"7928","iššokti ir atidaras langas ; liepa kvepėjimas persiristi kambarys ir nuplauti naktis .","Škėma"
"7929","nusitverti kėdė ir iškelti į viršus savęs kūnas .","Škėma"
"7930","trupučiukas drebėti ranka riešas . ""","Škėma"
"7931","viskas tvarka "" , pagalvoti .","Škėma"
"7932","sutvarkyti kambarys , nusiskusti , išsimaudyti , apsivilkti šviesiai pilkas kostiumas .","Škėma"
"7933","išeiti į gatvė .","Škėma"
"7934","aš sunkus prisiminti paskutinis žingsnis .","Škėma"
"7935","vėl suvokti kad pasaulis keistis .","Škėma"
"7936","iš pradžių į akis brautis detalė .","Škėma"
"7937","funikulierius rankena nevalyti ; priešais aš sėdėti ponia , ir jis lūpa kertelė - duona trupinys ; štai vienintelis liepa žiedas , vienintelis tarp tūkstantis ; važiuoti autobusas , ir prie padanga prilipti laikraštis skiautė ; šis žmogus juodai nutepti geltonas batas .","Škėma"
"7938","ir aš būti keistas , kad užrakinti savęs kambarys , kad raktas kišenė , kad įlipti į funikulierius ir išlipti .","Škėma"
"7939","ir kad tas keliolika minutė tebūti blyksterėti akimirka .","Škėma"
"7940","stovėti laisvė alėja .","Škėma"
"7941","prie "" maistas "" krautuvė vitrina .","Škėma"
"7942","Zoori !","Škėma"
"7943","duoti aš Zoori !","Škėma"
"7944","aš piniginė pilnas , būti dailiai apsirengti , toks stilius jaunuolis šypsotis pardavėja .","Škėma"
"7945","gražus diena .","Škėma"
"7946","nusipirkti knyga .","Škėma"
"7947","vartyti jis pirmai pažintis miestas sodas ir vėliau savęs kambarys .","Škėma"
"7948","šiandien paskaita popiet , šįvakar nereikalingas biliardas , šįvakar sėdėti kinas su Jonė .","Škėma"
"7949","keliasdešimt žingsnis iki knygynas .","Škėma"
"7950","arti .","Škėma"
"7951","Zoori !","Škėma"
"7952","ar šis pasaulis - vadintis žemė ?","Škėma"
"7953","šis iššveisti stiklas ?","Škėma"
"7954","ir namai , medis , soboras , policininkas , žmogus , ar jis iš tikrųjų ?","Škėma"
"7955","aš surikti dusliai .","Škėma"
"7956","trumpas garsas išsprūsti , ir praeivis galėti nutarti , kad šis jaunuolis atsirūgti po vakarykščias naktis .","Škėma"
"7957","sugniaužti kumštis , sukąsti dantis .","Škėma"
"7958","justi , trūkčioti veidas raumuo .","Škėma"
"7959","norėti iškelti ranka , rėkti visas gerklė .","Škėma"
"7960","prasiveržti į senas pasaulis .","Škėma"
"7961","bet aš stovėti atsišlieti į "" maistas "" vitrina .","Škėma"
"7962","jis stiklas matyti savęs veidas .","Škėma"
"7963","neryškus kontūras , pilkšvas spalva , mechaniškas trūkčiojimas .","Škėma"
"7964","argi taip būti prieš milijonas metai ?","Škėma"
"7965","ūžti jūra , ropoti didžiulis vėžlys , aš aštrus nagas rausti drėgnas smėlis .","Škėma"
"7966","sąmonė - priešmirtinis nujautimas : mirtis - tebūti durys į dar baisus pasaulis .","Škėma"
"7967","ten nustoti kūnas , ten gyventi žemė sukurti košmaras .","Škėma"
"7968","Zoori !","Škėma"
"7969","Zoori , gelbėti aš !","Škėma"
"7970","beveik bėgti laisvė alėja .","Škėma"
"7971","lenkti praeivis , pastūmėti jis ir neatsiprašyti .","Škėma"
"7972","Zoori , .","Škėma"
"7973","zoori , smigti žodis .","Škėma"
"7974","zvimbti ausis plonutėlės metalas strėlė .","Škėma"
"7975","jis vyti aš .","Škėma"
"7976","pirma , pirma .","Škėma"
"7977","pro šalis bėgti detalė , svarbus lyg sapnas .","Škėma"
